number_of_reviews,minimum_nights,calculated_host_listings_count,availability_365,price
0.0,0.023218574859887906,0.0,0.8547945205479452,80.0
0.0,0.021617293835068052,0.0,0.0,100.0
0.16852146263910972,0.0032025620496397116,0.0,0.10684931506849316,82.0
0.006359300476947536,0.023218574859887906,0.0,0.8821917808219178,265.0
0.031796502384737683,0.0032025620496397116,0.003067484662576687,0.28493150684931506,95.0
0.10492845786963435,0.0,0.003067484662576687,0.9945205479452055,385.0
0.0492845786963434,0.0,0.009202453987730062,0.25753424657534246,68.0
0.0,0.0016012810248198558,0.003067484662576687,0.0,140.0
0.006359300476947536,0.0032025620496397116,0.0,0.0,130.0
0.0,0.0016012810248198558,0.006134969325153375,0.8712328767123287,75.0
0.11446740858505565,0.0,0.0,0.3835616438356164,114.0
0.0,0.0,0.018404907975460124,0.9534246575342465,100.0
0.13036565977742448,0.0,0.012269938650306749,0.41643835616438357,350.0
0.0,0.0,0.0,1.0,140.0
0.009538950715421305,0.0024019215372297837,0.0,0.0,200.0
0.012718600953895072,0.023218574859887906,0.024539877300613498,0.5397260273972603,99.0
0.001589825119236884,0.0016012810248198558,0.0,0.4904109589041096,399.0
0.11605723370429254,0.0016012810248198558,0.0,0.7726027397260274,600.0
0.007949125596184421,0.0024019215372297837,0.0,0.021917808219178082,175.0
0.0,0.0008006405124099279,0.0,0.0,125.0
0.0397456279809221,0.0008006405124099279,0.0,0.7424657534246576,75.0
0.09220985691573927,0.0,0.0,0.2136986301369863,100.0
0.003179650238473768,0.0032025620496397116,0.0,0.0,199.0
0.0,0.023218574859887906,0.0,0.0027397260273972603,174.0
0.015898251192368842,0.0,0.0,0.4904109589041096,50.0
0.13831478537360892,0.0,0.0,0.021917808219178082,70.0
0.004769475357710652,0.004803843074459567,0.0,0.010958904109589041,106.0
0.003179650238473768,0.0016012810248198558,0.0,0.0,140.0
0.02702702702702703,0.0008006405124099279,0.0,0.010958904109589041,100.0
0.057233704292527825,0.0,0.0,0.21643835616438356,95.0
0.23211446740858507,0.0,0.003067484662576687,0.7698630136986302,90.0
0.001589825119236884,0.0008006405124099279,0.0,1.0,175.0
0.031796502384737683,0.0024019215372297837,0.0,0.6246575342465753,250.0
0.0,0.005604483586869495,0.003067484662576687,0.21095890410958903,90.0
0.001589825119236884,0.023218574859887906,0.018404907975460124,0.6191780821917808,68.0
0.011128775834658189,0.0024019215372297837,0.0,0.0,110.0
0.015898251192368842,0.0,0.0,0.0,95.0
0.0,0.023218574859887906,0.0,0.7945205479452054,400.0
0.0985691573926868,0.0,0.006134969325153375,0.7041095890410959,40.0
0.05405405405405406,0.0016012810248198558,0.012269938650306749,0.8438356164383561,151.0
0.3163751987281399,0.0008006405124099279,0.003067484662576687,0.873972602739726,90.0
0.006359300476947536,0.0024019215372297837,0.0,0.4301369863013699,325.0
0.003179650238473768,0.023218574859887906,0.2638036809815951,0.9287671232876712,289.0
0.007949125596184421,0.0016012810248198558,0.0,0.0,200.0
0.02702702702702703,0.0008006405124099279,0.0,0.0,120.0
0.18282988871224168,0.0016012810248198558,0.0,0.6657534246575343,200.0
0.001589825119236884,0.0,0.003067484662576687,1.0,110.0
0.003179650238473768,0.0008006405124099279,0.0,0.0,175.0
0.17647058823529413,0.0008006405124099279,0.003067484662576687,0.2958904109589041,175.0
0.001589825119236884,0.0,0.012269938650306749,0.9972602739726028,225.0
0.003179650238473768,0.004803843074459567,0.0,0.0,175.0
0.0,0.023218574859887906,0.7085889570552147,0.7808219178082192,298.0
0.0,0.023218574859887906,0.7085889570552147,0.4657534246575343,259.0
0.03656597774244833,0.0040032025620496394,0.0,0.0,150.0
0.0,0.0016012810248198558,0.003067484662576687,0.0,132.0
0.015898251192368842,0.023218574859887906,0.15644171779141103,0.9205479452054794,95.0
0.003179650238473768,0.0008006405124099279,0.0,0.0,100.0
0.055643879173290944,0.0032025620496397116,0.003067484662576687,0.2684931506849315,63.0
0.001589825119236884,0.023218574859887906,0.3128834355828221,0.0,31.0
0.011128775834658189,0.0008006405124099279,0.0,0.0,110.0
0.003179650238473768,0.023218574859887906,0.2914110429447853,0.9205479452054794,160.0
0.007949125596184421,0.023218574859887906,0.06134969325153374,0.8986301369863013,172.0
0.10492845786963435,0.0,0.006134969325153375,0.6246575342465753,45.0
0.007949125596184421,0.0008006405124099279,0.0,0.0,125.0
0.06836248012718601,0.07125700560448359,0.0,0.0,69.0
0.09379968203497616,0.0016012810248198558,0.0,0.9753424657534246,215.0
0.0397456279809221,0.0032025620496397116,0.003067484662576687,0.21095890410958903,119.0
0.1891891891891892,0.0008006405124099279,0.0,0.0547945205479452,84.0
0.009538950715421305,0.004803843074459567,0.0,0.5506849315068493,119.0
0.012718600953895072,0.0,0.018404907975460124,0.14246575342465753,150.0
0.0,0.0016012810248198558,0.0,0.23287671232876714,249.0
0.003179650238473768,0.0008006405124099279,0.0,0.0,160.0
0.0,0.004803843074459567,0.0,1.0,85.0
0.23688394276629574,0.0008006405124099279,0.0,0.0027397260273972603,170.0
0.004769475357710652,0.0016012810248198558,0.0,0.0,180.0
0.14467408585055644,0.0024019215372297837,0.003067484662576687,0.41643835616438357,379.0
0.001589825119236884,0.023218574859887906,0.3680981595092025,0.9452054794520548,369.0
0.004769475357710652,0.0,0.0,0.0,180.0
0.0,0.0008006405124099279,0.0,0.20273972602739726,150.0
0.006359300476947536,0.0008006405124099279,0.0,0.0,175.0
0.015898251192368842,0.0032025620496397116,0.0,0.32054794520547947,200.0
0.1192368839427663,0.0016012810248198558,0.0,0.9260273972602739,105.0
0.009538950715421305,0.0016012810248198558,0.0,0.0,180.0
0.046104928457869634,0.0016012810248198558,0.003067484662576687,0.3452054794520548,47.0
0.06359300476947537,0.0008006405124099279,0.0,0.024657534246575342,90.0
0.041335453100158986,0.0,0.006134969325153375,0.0,110.0
0.001589825119236884,0.0024019215372297837,0.0,0.24383561643835616,385.0
0.03497615262321145,0.0,0.015337423312883437,0.12328767123287672,99.0
0.011128775834658189,0.0016012810248198558,0.0,0.7698630136986302,400.0
0.02384737678855326,0.0040032025620496394,0.0,0.9972602739726028,450.0
0.0,0.0016012810248198558,0.0,0.4767123287671233,66.0
0.011128775834658189,0.0,0.018404907975460124,0.810958904109589,100.0
0.2782193958664547,0.0008006405124099279,0.0,0.10410958904109589,57.0
0.007949125596184421,0.0,0.009202453987730062,0.9753424657534246,109.0
0.001589825119236884,0.0,0.0,0.0,150.0
0.031796502384737683,0.0016012810248198558,0.0,0.7726027397260274,230.0
0.06836248012718601,0.0016012810248198558,0.0,0.1726027397260274,200.0
0.0,0.0,0.0,0.0,99.0
0.003179650238473768,0.0,0.0,0.0,150.0
0.0,0.0008006405124099279,0.003067484662576687,0.20821917808219179,350.0
0.0,0.0,0.0,0.10684931506849316,90.0
0.12877583465818762,0.0,0.0,0.5534246575342466,99.0
0.0,0.0,0.0,0.0,80.0
0.0,0.010408326661329063,0.0,0.0,150.0
0.0,0.0008006405124099279,0.0,0.0,92.0
0.0,0.023218574859887906,0.0,0.32602739726027397,125.0
0.04769475357710652,0.0008006405124099279,0.0,0.3698630136986301,140.0
0.08903020667726551,0.0016012810248198558,0.003067484662576687,0.24657534246575344,79.0
0.0,0.0008006405124099279,0.006134969325153375,0.9863013698630138,275.0
0.044515103338632754,0.021617293835068052,0.0,0.7753424657534247,190.0
0.015898251192368842,0.023218574859887906,0.10122699386503069,0.947945205479452,165.0
0.05882352941176471,0.0016012810248198558,0.0,0.19452054794520549,160.0
0.19236883942766297,0.0008006405124099279,0.0,0.9534246575342465,53.0
0.46422893481717015,0.0008006405124099279,0.003067484662576687,0.5095890410958904,140.0
0.009538950715421305,0.0008006405124099279,1.0,0.9397260273972603,214.0
0.01907790143084261,0.0008006405124099279,0.0,0.6904109589041096,100.0
0.0,0.0008006405124099279,0.0,0.0,200.0
0.001589825119236884,0.0,0.003067484662576687,0.0,81.0
0.022257551669316377,0.0,0.012269938650306749,0.6273972602739726,62.0
0.13513513513513514,0.0008006405124099279,0.012269938650306749,0.9123287671232877,45.0
0.16375198728139906,0.0016012810248198558,0.003067484662576687,0.7397260273972602,140.0
0.017488076311605726,0.0032025620496397116,0.0,0.0,150.0
0.003179650238473768,0.0008006405124099279,0.003067484662576687,0.4191780821917808,215.0
0.004769475357710652,0.0008006405124099279,0.0,0.0,119.0
0.003179650238473768,0.0008006405124099279,0.0,0.0,180.0
0.0,0.0008006405124099279,0.003067484662576687,0.0,89.0
0.02384737678855326,0.0016012810248198558,0.0,0.2410958904109589,80.0
0.01907790143084261,0.0008006405124099279,0.003067484662576687,0.8438356164383561,170.0
0.04769475357710652,0.0008006405124099279,0.0,0.8383561643835616,71.0
0.11446740858505565,0.0008006405124099279,0.0,0.0,178.0
0.09379968203497616,0.0024019215372297837,0.003067484662576687,0.7835616438356164,89.0
0.003179650238473768,0.008006405124099277,0.0,0.0410958904109589,150.0
0.001589825119236884,0.023218574859887906,0.15644171779141103,0.0,149.0
0.09379968203497616,0.0,0.003067484662576687,0.9698630136986301,75.0
0.012718600953895072,0.0,0.0,0.0,94.0
0.006359300476947536,0.0008006405124099279,0.0,0.0,90.0
0.0,0.0016012810248198558,0.0,0.23835616438356164,65.0
0.017488076311605726,0.0008006405124099279,0.003067484662576687,0.4328767123287671,65.0
0.17011128775834658,0.0,0.003067484662576687,0.6575342465753424,80.0
0.0,0.0032025620496397116,0.0,0.1643835616438356,250.0
0.025437201907790145,0.0016012810248198558,0.0,0.0,150.0
0.15262321144674088,0.0016012810248198558,0.0,0.36712328767123287,97.0
0.0,0.0,0.0,0.0,120.0
0.08426073131955486,0.0,0.006134969325153375,0.684931506849315,420.0
0.06518282988871224,0.0016012810248198558,0.0,0.0,200.0
0.1399046104928458,0.010408326661329063,0.0,0.4821917808219178,93.0
0.0,0.0008006405124099279,0.0,0.08767123287671233,200.0
0.003179650238473768,0.0016012810248198558,0.0,0.024657534246575342,170.0
0.020667726550079493,0.0016012810248198558,0.0,0.3178082191780822,273.0
0.09538950715421304,0.0016012810248198558,0.0,0.10136986301369863,140.0
0.08744038155802862,0.0016012810248198558,0.0,0.20273972602739726,99.0
0.003179650238473768,0.0016012810248198558,0.0,0.005479452054794521,165.0
0.02384737678855326,0.0008006405124099279,1.0,0.715068493150685,242.0
0.055643879173290944,0.0016012810248198558,0.0,0.9232876712328767,120.0
0.031796502384737683,0.0008006405124099279,0.0,0.0,99.0
0.006359300476947536,0.0016012810248198558,0.0,0.0,155.0
0.001589825119236884,0.004803843074459567,0.0,0.23835616438356164,80.0
0.001589825119236884,0.023218574859887906,0.09202453987730062,0.3643835616438356,110.0
0.0,0.0024019215372297837,0.003067484662576687,0.0,100.0
0.014308426073131956,0.0,0.0,0.0,130.0
0.022257551669316377,0.0008006405124099279,0.0,0.7534246575342466,65.0
0.007949125596184421,0.0016012810248198558,0.0,0.44931506849315067,265.0
0.006359300476947536,0.0,0.0,0.0,130.0
0.0,0.0008006405124099279,0.003067484662576687,0.0,88.0
0.0,0.0008006405124099279,0.0,0.0,175.0
0.08267090620031797,0.015212169735788629,0.0,0.4986301369863014,100.0
0.05087440381558029,0.0040032025620496394,0.0,0.7972602739726028,175.0
0.003179650238473768,0.0032025620496397116,0.0,0.0,125.0
0.046104928457869634,0.0016012810248198558,0.0,0.136986301369863,200.0
0.041335453100158986,0.0032025620496397116,0.0,0.9424657534246575,137.0
0.003179650238473768,0.0016012810248198558,0.0,0.9863013698630138,115.0
0.2957074721780604,0.0,0.009202453987730062,0.0,50.0
0.007949125596184421,0.0016012810248198558,0.009202453987730062,0.684931506849315,100.0
0.009538950715421305,0.0,0.0,0.0,95.0
0.003179650238473768,0.0008006405124099279,0.0,0.0,150.0
0.006359300476947536,0.0,0.0,0.6438356164383562,300.0
0.29093799682034976,0.0,0.0,0.0027397260273972603,100.0
0.025437201907790145,0.0008006405124099279,0.0,0.18082191780821918,100.0
0.003179650238473768,0.0008006405124099279,0.0,0.0,140.0
0.0,0.023218574859887906,0.0,0.5424657534246575,175.0
0.01907790143084261,0.0008006405124099279,0.0,0.10136986301369863,145.0
0.07631160572337044,0.0008006405124099279,0.0,0.19726027397260273,70.0
0.012718600953895072,0.011208967173738989,0.006134969325153375,0.7123287671232876,60.0
0.0,0.0,0.042944785276073615,0.8986301369863013,100.0
0.0,0.0008006405124099279,0.0,0.0,100.0
0.13513513513513514,0.0008006405124099279,0.003067484662576687,0.3506849315068493,75.0
0.0,0.023218574859887906,0.09815950920245399,0.9972602739726028,180.0
0.13354531001589826,0.0,0.03374233128834356,0.9835616438356164,85.0
0.0,0.0024019215372297837,0.0,0.7397260273972602,1100.0
0.004769475357710652,0.0008006405124099279,1.0,0.9589041095890412,227.0
0.012718600953895072,0.0,0.0,0.0,99.0
0.020667726550079493,0.0016012810248198558,0.0,0.17534246575342466,79.0
0.004769475357710652,0.0,0.0,0.0,135.0
0.0,0.0008006405124099279,0.003067484662576687,0.8493150684931506,70.0
0.0,0.055244195356285025,0.0,0.6547945205479452,100.0
0.0,0.0032025620496397116,0.0,0.0,150.0
0.007949125596184421,0.0,0.006134969325153375,0.0,110.0
0.0,0.004803843074459567,0.0,0.6821917808219178,150.0
0.01907790143084261,0.004803843074459567,0.0,0.44931506849315067,140.0
0.009538950715421305,0.0008006405124099279,0.0,0.0,95.0
0.001589825119236884,0.0008006405124099279,0.006134969325153375,0.4904109589041096,500.0
0.004769475357710652,0.0,0.0,0.0,90.0
0.003179650238473768,0.023218574859887906,0.2914110429447853,0.8575342465753425,135.0
0.028616852146263912,0.0,0.0,0.6794520547945205,399.0
0.020667726550079493,0.0016012810248198558,0.015337423312883437,0.136986301369863,114.0
0.0,0.0,0.0,0.0684931506849315,195.0
0.08426073131955486,0.0008006405124099279,0.006134969325153375,0.4191780821917808,48.0
0.06041335453100159,0.0008006405124099279,0.003067484662576687,0.7041095890410959,225.0
0.12241653418124007,0.0,0.0,0.1506849315068493,93.0
0.1399046104928458,0.0032025620496397116,0.0,0.8931506849315068,149.0
0.055643879173290944,0.0016012810248198558,0.0,0.3095890410958904,53.0
0.1589825119236884,0.0,0.0,0.7671232876712328,75.0
0.0,0.010408326661329063,0.0,0.2273972602739726,250.0
0.003179650238473768,0.0008006405124099279,1.0,0.9534246575342465,264.0
0.0,0.011208967173738989,0.0,0.5232876712328767,85.0
0.003179650238473768,0.0024019215372297837,0.0,0.34794520547945207,350.0
0.1478537360890302,0.0008006405124099279,0.012269938650306749,0.5534246575342466,50.0
0.001589825119236884,0.0016012810248198558,0.0,0.0,145.0
0.041335453100158986,0.0024019215372297837,0.0,0.7616438356164383,90.0
0.014308426073131956,0.0,0.0,0.11506849315068493,80.0
0.02702702702702703,0.0016012810248198558,0.003067484662576687,0.5808219178082192,239.0
0.109697933227345,0.0016012810248198558,0.0,0.049315068493150684,115.0
0.0,0.0008006405124099279,0.0,1.0,120.0
0.0,0.0,0.0,0.0,100.0
0.2289348171701113,0.0040032025620496394,0.003067484662576687,0.16164383561643836,60.0
0.0,0.004803843074459567,0.0,0.0,119.0
0.6327503974562798,0.0008006405124099279,0.006134969325153375,0.4986301369863014,169.0
0.2305246422893482,0.0,0.0,0.010958904109589041,69.0
0.015898251192368842,0.0008006405124099279,0.0,0.0,95.0
0.0,0.0032025620496397116,0.0,1.0,350.0
0.0985691573926868,0.0,0.003067484662576687,0.4904109589041096,68.0
0.0,0.004803843074459567,0.0,0.0,105.0
0.0,0.0,0.0,0.0,200.0
0.0,0.023218574859887906,0.02147239263803681,0.5068493150684932,499.0
0.025437201907790145,0.0008006405124099279,0.03680981595092024,0.7205479452054795,198.0
0.020667726550079493,0.0008006405124099279,0.0,0.8493150684931506,65.0
0.2988871224165342,0.0,0.012269938650306749,0.7397260273972602,85.0
0.0,0.047237790232185745,0.0,0.0,160.0
0.012718600953895072,0.004803843074459567,0.0,0.4821917808219178,325.0
0.0397456279809221,0.0024019215372297837,0.003067484662576687,0.4273972602739726,149.0
0.0,0.0,0.0,0.0,135.0
0.03815580286168522,0.0008006405124099279,0.0,0.0821917808219178,90.0
0.022257551669316377,0.015212169735788629,0.003067484662576687,0.863013698630137,250.0
0.20508744038155804,0.0,0.0,0.7698630136986302,100.0
0.004769475357710652,0.0040032025620496394,0.003067484662576687,0.2958904109589041,90.0
0.001589825119236884,0.0024019215372297837,0.0,0.0,99.0
0.0,0.0032025620496397116,0.0,0.0,200.0
0.08903020667726551,0.0032025620496397116,0.0,0.7205479452054795,175.0
0.004769475357710652,0.0016012810248198558,0.0,0.0136986301369863,95.0
0.011128775834658189,0.0016012810248198558,0.0,0.019178082191780823,117.0
0.030206677265500796,0.0,0.0,0.9972602739726028,105.0
0.06518282988871224,0.0,0.018404907975460124,0.14794520547945206,99.0
0.003179650238473768,0.004803843074459567,0.0,0.9643835616438357,300.0
0.012718600953895072,0.0008006405124099279,0.0,0.0,150.0
0.21939586645469,0.0008006405124099279,0.0,0.5561643835616439,189.0
0.0,0.004803843074459567,0.0,0.1506849315068493,185.0
0.004769475357710652,0.0008006405124099279,0.0,0.049315068493150684,90.0
0.001589825119236884,0.004803843074459567,0.0,0.0,190.0
0.04769475357710652,0.0016012810248198558,0.0,0.008219178082191782,115.0
0.06518282988871224,0.0008006405124099279,0.003067484662576687,0.06301369863013699,99.0
0.0,0.0,0.003067484662576687,0.0,200.0
0.006359300476947536,0.0016012810248198558,0.0,0.18904109589041096,79.0
0.003179650238473768,0.0008006405124099279,0.003067484662576687,0.0,134.0
0.12877583465818762,0.0,0.0,0.873972602739726,30.0
0.001589825119236884,0.023218574859887906,0.003067484662576687,1.0,185.0
0.1478537360890302,0.0032025620496397116,0.0,0.0,85.0
0.003179650238473768,0.0,0.0,0.0,200.0
0.0,0.0016012810248198558,0.0,0.5178082191780822,95.0
0.004769475357710652,0.0016012810248198558,0.0,0.008219178082191782,110.0
0.03815580286168522,0.0008006405124099279,0.006134969325153375,0.9808219178082191,100.0
0.012718600953895072,0.0008006405124099279,0.0,0.0,175.0
0.3497615262321145,0.0032025620496397116,0.003067484662576687,0.7424657534246576,189.0
0.1478537360890302,0.0024019215372297837,0.0,0.5424657534246575,77.0
0.0,0.0040032025620496394,0.0,0.0,100.0
0.007949125596184421,0.023218574859887906,0.009202453987730062,0.7671232876712328,200.0
0.2496025437201908,0.0008006405124099279,0.0,0.6054794520547945,145.0
0.001589825119236884,0.004803843074459567,0.0,1.0,90.0
0.03497615262321145,0.0008006405124099279,0.0,0.0,89.0
0.17011128775834658,0.0016012810248198558,0.0,0.27123287671232876,150.0
0.10333863275039747,0.010408326661329063,0.0,0.9972602739726028,149.0
0.0,0.0016012810248198558,0.0,0.4876712328767123,60.0
0.0,0.004803843074459567,0.0,0.0,150.0
0.020667726550079493,0.0024019215372297837,0.0,0.016438356164383564,150.0
0.007949125596184421,0.0008006405124099279,0.0,0.0,100.0
0.4101748807631161,0.0016012810248198558,0.0,0.6438356164383562,175.0
0.012718600953895072,0.0008006405124099279,0.0,0.3589041095890411,69.0
0.0,0.01921537229783827,0.0,0.27123287671232876,52.0
0.02384737678855326,0.0,0.024539877300613498,0.24383561643835616,60.0
0.012718600953895072,0.0032025620496397116,0.0,0.7068493150684931,165.0
0.015898251192368842,0.024019215372297835,0.0,0.0,156.0
0.0,0.0024019215372297837,0.0,0.1917808219178082,182.0
0.011128775834658189,0.023218574859887906,0.0,0.6876712328767123,115.0
0.0794912559618442,0.0016012810248198558,0.0,1.0,150.0
0.001589825119236884,0.0008006405124099279,0.0,0.0,200.0
0.0397456279809221,0.0,0.009202453987730062,0.2,50.0
0.012718600953895072,0.0,0.0,0.852054794520548,75.0
0.33386327503974567,0.0008006405124099279,0.003067484662576687,0.2904109589041096,115.0
0.03656597774244833,0.0008006405124099279,0.0,0.4876712328767123,76.0
0.02384737678855326,0.0016012810248198558,0.0,0.21095890410958903,150.0
0.017488076311605726,0.0016012810248198558,0.0,0.016438356164383564,120.0
0.15580286168521465,0.0008006405124099279,0.0,0.6767123287671233,125.0
0.007949125596184421,0.0,0.0,0.989041095890411,500.0
0.16534181240063595,0.0,0.0,0.26575342465753427,80.0
0.03815580286168522,0.0016012810248198558,0.0,0.0,105.0
0.12400635930047696,0.07125700560448359,0.0,0.3452054794520548,140.0
0.44356120826709067,0.0,0.0,0.9726027397260274,110.0
0.017488076311605726,0.023218574859887906,0.046012269938650305,0.715068493150685,89.0
0.003179650238473768,0.0008006405124099279,1.0,0.9589041095890412,228.0
0.014308426073131956,0.0,0.0,0.4712328767123288,115.0
0.17806041335453102,0.0008006405124099279,0.0,0.9561643835616438,90.0
0.06836248012718601,0.0,0.0,0.024657534246575342,75.0
0.009538950715421305,0.023218574859887906,0.0,0.16712328767123288,229.0
0.0,0.0024019215372297837,0.0,0.9698630136986301,110.0
0.0,0.0,0.003067484662576687,0.21643835616438356,150.0
0.007949125596184421,0.0,0.003067484662576687,0.0,112.0
0.05882352941176471,0.0016012810248198558,0.0,0.0,150.0
0.09379968203497616,0.0,0.0,0.410958904109589,60.0
0.003179650238473768,0.0,0.0,0.0,80.0
0.05405405405405406,0.0008006405124099279,0.0,0.0,195.0
0.0,0.008006405124099277,0.0,0.0684931506849315,97.0
0.05882352941176471,0.0,0.003067484662576687,0.4712328767123288,99.0
0.0,0.0,0.0,0.0,85.0
0.015898251192368842,0.0032025620496397116,0.0,0.0,155.0
0.007949125596184421,0.0016012810248198558,0.0,0.0,89.0
0.017488076311605726,0.0008006405124099279,0.003067484662576687,0.32054794520547947,120.0
0.001589825119236884,0.0,0.0,0.0,160.0
0.02702702702702703,0.0024019215372297837,0.0,0.547945205479452,250.0
0.004769475357710652,0.0,0.0,0.0,165.0
0.022257551669316377,0.0,0.012269938650306749,0.1506849315068493,90.0
0.009538950715421305,0.0008006405124099279,0.003067484662576687,0.8794520547945206,200.0
0.151033386327504,0.0,0.006134969325153375,0.6657534246575343,150.0
0.006359300476947536,0.0016012810248198558,0.0,0.0,125.0
0.1589825119236884,0.0008006405124099279,0.003067484662576687,0.6684931506849315,200.0
0.057233704292527825,0.0008006405124099279,0.0,0.0,149.0
0.014308426073131956,0.0008006405124099279,0.006134969325153375,0.19726027397260273,80.0
0.3593004769475358,0.0008006405124099279,0.006134969325153375,0.684931506849315,100.0
0.0,0.0016012810248198558,0.0,0.0,140.0
0.003179650238473768,0.007205764611689351,0.0,0.1095890410958904,149.0
0.001589825119236884,0.024019215372297835,0.0,0.11232876712328767,125.0
0.07472178060413355,0.0016012810248198558,0.015337423312883437,0.0,85.0
0.003179650238473768,0.0024019215372297837,0.0,0.0,95.0
0.0,0.0032025620496397116,0.0,0.0,88.0
0.007949125596184421,0.0008006405124099279,0.009202453987730062,0.9589041095890412,125.0
0.1192368839427663,0.0008006405124099279,0.003067484662576687,0.0410958904109589,69.0
0.015898251192368842,0.0008006405124099279,0.012269938650306749,0.5095890410958904,65.0
0.0,0.0008006405124099279,0.003067484662576687,0.9945205479452055,200.0
0.06359300476947537,0.0008006405124099279,0.006134969325153375,0.4849315068493151,80.0
0.009538950715421305,0.0024019215372297837,0.003067484662576687,0.3041095890410959,49.0
0.012718600953895072,0.0008006405124099279,1.0,0.2493150684931507,262.0
0.003179650238473768,0.023218574859887906,0.11656441717791412,0.9068493150684932,150.0
0.025437201907790145,0.010408326661329063,0.0,0.18356164383561643,70.0
0.001589825119236884,0.0008006405124099279,0.0,0.0,100.0
0.02702702702702703,0.0,0.0,0.4328767123287671,90.0
0.28457869634340227,0.0008006405124099279,0.0,0.0,165.0
0.06041335453100159,0.0032025620496397116,0.0,0.14794520547945206,125.0
0.0,0.010408326661329063,0.0,0.16164383561643836,160.0
0.0,0.004803843074459567,0.003067484662576687,0.2410958904109589,25.0
0.004769475357710652,0.0016012810248198558,0.009202453987730062,0.4301369863013699,447.0
0.004769475357710652,0.004803843074459567,0.0,0.5041095890410959,400.0
0.001589825119236884,0.0,0.0,0.0,119.0
0.02702702702702703,0.0008006405124099279,0.0,0.0,200.0
